4.168499999999999872e+00,2.000000000000000000e+01,6.700636942675159524e+00,1.178343949044585948e+00,7.450000000000000000e+02,2.372611464968152895e+00,3.879999999999999716e+01,-1.211500000000000057e+02,2.174999999999999822e+00
2.819399999999999906e+00,2.400000000000000000e+01,4.762500000000000178e+00,1.020833333333333259e+00,6.080000000000000000e+02,2.533333333333333215e+00,3.675000000000000000e+01,-1.198499999999999943e+02,8.110000000000000542e-01
2.424999999999999822e+00,4.600000000000000000e+01,4.927710843373493965e+00,1.018072289156626509e+00,7.720000000000000000e+02,2.325301204819277157e+00,3.632999999999999829e+01,-1.193100000000000023e+02,8.489999999999999769e-01
3.120499999999999829e+00,1.600000000000000000e+01,3.728476821192053148e+00,1.101545253863134732e+00,1.260000000000000000e+03,2.781456953642384100e+00,3.386999999999999744e+01,-1.179899999999999949e+02,1.739999999999999991e+00
4.388899999999999579e+00,4.100000000000000000e+01,5.741007194244604150e+00,1.199040767386091222e+00,8.370000000000000000e+02,2.007194244604316502e+00,3.414999999999999858e+01,-1.184000000000000057e+02,3.803999999999999826e+00
2.993399999999999839e+00,5.200000000000000000e+01,3.441379310344827580e+00,1.020689655172413834e+00,3.180000000000000000e+02,2.193103448275862011e+00,3.757000000000000028e+01,-1.223199999999999932e+02,2.563000000000000167e+00
6.856399999999999828e+00,4.200000000000000000e+01,6.452054794520547532e+00,1.041095890410958846e+00,6.300000000000000000e+02,2.876712328767123239e+00,3.395000000000000284e+01,-1.181400000000000006e+02,3.000000000000000000e+00
3.306700000000000195e+00,1.700000000000000000e+01,4.849181360201511026e+00,1.032745591939546514e+00,7.302000000000000000e+03,2.299118387909319772e+00,3.282999999999999829e+01,-1.170100000000000051e+02,1.219000000000000083e+00
2.750000000000000000e+00,2.700000000000000000e+01,5.003086419753086211e+00,9.969135802469135665e-01,8.820000000000000000e+02,2.722222222222222321e+00,3.654999999999999716e+01,-1.194300000000000068e+02,9.350000000000000533e-01
2.196400000000000130e+00,3.000000000000000000e+01,2.343915343915343730e+00,8.994708994708994210e-01,9.030000000000000000e+02,4.777777777777777679e+00,3.392999999999999972e+01,-1.182199999999999989e+02,1.250000000000000000e+00
3.665000000000000036e+00,5.200000000000000000e+01,4.088235294117646745e+00,8.529411764705882026e-01,5.230000000000000000e+02,3.076470588235294290e+00,3.407000000000000028e+01,-1.181400000000000006e+02,2.204000000000000181e+00
1.590000000000000080e+00,4.900000000000000000e+01,4.391862955032119764e+00,1.070663811563169254e+00,1.525000000000000000e+03,3.265524625267665737e+00,3.763000000000000256e+01,-1.210000000000000000e+02,8.090000000000000524e-01
6.183399999999999785e+00,1.600000000000000000e+01,8.263250883392226243e+00,1.026501766784452263e+00,1.902000000000000000e+03,3.360424028268551133e+00,3.309000000000000341e+01,-1.170400000000000063e+02,3.355999999999999872e+00
3.961500000000000021e+00,3.600000000000000000e+01,5.964601769911504370e+00,1.004424778761061843e+00,1.192000000000000000e+03,2.637168141592920456e+00,3.470000000000000284e+01,-1.181500000000000057e+02,1.163000000000000034e+00
2.519899999999999807e+00,1.600000000000000000e+01,3.971321695760598569e+00,1.104738154613466250e+00,1.550000000000000000e+03,1.932668329177057442e+00,3.867000000000000171e+01,-1.212699999999999960e+02,1.489999999999999991e+00
1.267900000000000027e+00,4.700000000000000000e+01,5.186567164179104239e+00,1.154228855721393110e+00,1.346000000000000000e+03,3.348258706467661661e+00,3.853999999999999915e+01,-1.214699999999999989e+02,5.669999999999999485e-01
4.484399999999999942e+00,3.100000000000000000e+01,5.945205479452054576e+00,9.486301369863013866e-01,8.010000000000000000e+02,2.743150684931507044e+00,3.320000000000000284e+01,-1.172199999999999989e+02,2.055000000000000160e+00
3.062500000000000000e+00,4.200000000000000000e+01,4.826666666666667105e+00,9.933333333333332904e-01,4.200000000000000000e+02,2.799999999999999822e+00,3.418999999999999773e+01,-1.183100000000000023e+02,3.616999999999999993e+00
2.369000000000000217e+00,2.900000000000000000e+01,4.030534351145037775e+00,1.125190839694656386e+00,1.795000000000000000e+03,2.740458015267175362e+00,3.411999999999999744e+01,-1.181800000000000068e+02,1.733999999999999986e+00
3.690799999999999859e+00,2.300000000000000000e+01,7.406474820143884585e+00,1.273381294964028854e+00,6.360000000000000000e+02,2.287769784172661858e+00,3.539999999999999858e+01,-1.209200000000000017e+02,2.787999999999999812e+00
3.216699999999999893e+00,1.700000000000000000e+01,5.473214285714285587e+00,1.236607142857142794e+00,4.840000000000000000e+02,2.160714285714285587e+00,3.464000000000000057e+01,-1.204500000000000028e+02,1.125000000000000000e+00
3.887500000000000178e+00,3.400000000000000000e+01,4.467353951890034480e+00,9.931271477663230485e-01,6.500000000000000000e+02,2.233676975945017240e+00,3.425999999999999801e+01,-1.184699999999999989e+02,1.991999999999999993e+00
3.406299999999999883e+00,2.800000000000000000e+01,5.488372093023255793e+00,1.139534883720930258e+00,8.120000000000000000e+02,3.147286821705426174e+00,3.899000000000000199e+01,-1.233900000000000006e+02,1.094000000000000083e+00
7.500000000000000000e+00,2.100000000000000000e+01,7.816867469879517749e+00,1.026506024096385472e+00,1.158000000000000000e+03,2.790361445783132499e+00,3.735999999999999943e+01,-1.220699999999999932e+02,5.000009999999999621e+00
2.510400000000000187e+00,3.000000000000000000e+01,3.916923076923076952e+00,1.055384615384615365e+00,1.082000000000000000e+03,3.329230769230769216e+00,3.442999999999999972e+01,-1.196899999999999977e+02,2.281000000000000139e+00
3.809499999999999886e+00,2.800000000000000000e+01,5.874581939799330854e+00,1.060200668896321030e+00,1.658000000000000000e+03,2.772575250836120553e+00,4.071999999999999886e+01,-1.240199999999999960e+02,1.199000000000000066e+00
1.186800000000000077e+00,4.700000000000000000e+01,3.912457912457912634e+00,1.107744107744107698e+00,3.020000000000000000e+03,5.084175084175083903e+00,3.406000000000000227e+01,-1.181899999999999977e+02,9.379999999999999449e-01
1.785700000000000065e+00,4.100000000000000000e+01,4.847184986595173939e+00,1.166219839142091264e+00,1.005000000000000000e+03,2.694369973190348322e+00,3.540999999999999659e+01,-1.190300000000000011e+02,5.430000000000000382e-01
2.391700000000000159e+00,1.500000000000000000e+01,5.010060362173038406e+00,1.060362173038229328e+00,1.229000000000000000e+03,2.472837022132796658e+00,3.952000000000000313e+01,-1.213599999999999994e+02,8.569999999999999840e-01
1.452399999999999913e+00,4.100000000000000000e+01,4.292649098474341507e+00,1.062413314840499279e+00,1.852000000000000000e+03,2.568654646324549429e+00,3.632999999999999829e+01,-1.196400000000000006e+02,5.170000000000000151e-01
4.080099999999999838e+00,2.700000000000000000e+01,5.126516464471404078e+00,1.135181975736568427e+00,1.285000000000000000e+03,2.227036395147313552e+00,3.752000000000000313e+01,-1.222800000000000011e+02,3.978000000000000203e+00
3.388199999999999878e+00,5.200000000000000000e+01,3.771250000000000213e+00,1.063749999999999973e+00,1.588000000000000000e+03,1.985000000000000098e+00,3.778000000000000114e+01,-1.224399999999999977e+02,4.714000000000000412e+00
